RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
394742,589,Kerrville - TX,msa,TX,911966.5995
394363,590,Bartlesville - OK,msa,OK,355499.054
394503,592,Corsicana - TX,msa,TX,502652.5311
394652,593,Greenville - OH,msa,OH,296488.6674
395029,594,Rochelle - IL,msa,IL,287197.1686
394933,597,Oil City - PA,msa,PA,157158.4379
394838,598,Mason City - IA,msa,IA,382208.4948
394717,599,Jacksonville - TX,msa,TX,396033.4842
394954,601,Pahrump - NV,msa,NV,423865.4605
394963,602,Paris - TX,msa,TX,421490.0305
395234,603,Winona - MN,msa,MN,341866.4907
753905,604,Newport - OR,msa,OR,792392.9272
395091,606,Shelbyville - TN,msa,TN,510029.4969
394326,607,Amsterdam - NY,msa,NY,209145.1545
394628,610,Gardnerville Ranchos - NV,msa,NV,1593498.184
394437,612,Ca-¦on City - CO,msa,CO,497982.4321
394906,614,New Castle - IN,msa,IN,240403.3792
394919,616,Norfolk - NE,msa,NE,374556.5764
394431,617,Cadillac - MI,msa,MI,313391.1017
395043,618,Ruston - LA,msa,LA,447838.6187
395097,619,Sidney - OH,msa,OH,322147.1589
395008,620,Pullman - WA,msa,WA,466203.0658
394819,621,Malone - NY,msa,NY,242462.9428
394391,623,Blackfoot - ID,msa,ID,461717.3735
395017,624,Red Wing - MN,msa,MN,443491.411
394918,625,Nogales - AZ,msa,AZ,482681.5939
395144,626,Tahlequah - OK,msa,OK,354543.5515
394739,627,Kendallville - IN,msa,IN,394994.205
394876,628,Montrose - CO,msa,CO,752186.1284
394504,629,Cortland - NY,msa,NY,225114.3784
394887,630,Mount Sterling - KY,msa,KY,335707.5692
394477,631,Clinton - IA,msa,IA,279605.0277
753916,632,Sandpoint - ID,msa,ID,983099.1131
753865,633,Bardstown - KY,msa,KY,431490.342
395201,634,Wapakoneta - OH,msa,OH,314809.8614
394987,635,Plymouth - IN,msa,IN,425624.8961
394789,636,Lewistown - PA,msa,PA,259712.5945
394379,637,Bemidji - MN,msa,MN,331533.0469
394377,638,Bellefontaine - OH,msa,OH,373904.3568
395087,639,Seymour - IN,msa,IN,372481.9974
394426,640,Burley - ID,msa,ID,465216.2874
394548,641,Durant - OK,msa,OK,461640.7767
394500,644,Cornelia - GA,msa,GA,509930.915
753889,645,Hillsdale - MI,msa,MI,268290.8357
395155,646,Thomasville - GA,msa,GA,554880.1485
394961,647,Paragould - AR,msa,AR,331534.3628
394427,649,Burlington - IA,msa,IA,247377.372
394817,650,Madisonville - KY,msa,KY,340823.6918
394850,651,Menomonie - WI,msa,WI,328213.6793
753918,652,Shawano - WI,msa,WI,314370.3276
394375,654,Bedford - IN,msa,IN,316193.4047
395208,656,Washington - NC,msa,NC,416366.8882
394616,657,Freeport - IL,msa,IL,223634.4005
395037,659,Rolla - MO,msa,MO,341960.1191
394482,660,Coldwater - MI,msa,MI,283671.9893
753904,661,Marion - NC,msa,NC,436647.6919
394695,662,Huntingdon - PA,msa,PA,218908.6181
394567,663,Ellensburg - WA,msa,WA,808652.3542
394990,664,Ponca City - OK,msa,OK,251109.9337
394779,665,Lawrenceburg - TN,msa,TN,387012.5237
394842,666,McAlester - OK,msa,OK,349634.6785
395228,668,Willmar - MN,msa,MN,385959.3056
394895,670,Muscatine - IA,msa,IA,352242.4128
394785,671,Lewisburg - PA,msa,PA,398685.8579
394349,672,Auburn - IN,msa,IN,365536.9865
394545,673,Duncan - OK,msa,OK,312540.1605
395081,674,Sedalia - MO,msa,MO,293966.1863
394448,675,Cedartown - GA,msa,GA,364939.9346
394297,677,Aberdeen - SD,msa,SD,344407.4413
395032,678,Rock Springs - WY,msa,WY,402329.8582
394627,679,Garden City - KS,msa,KS,310598.3691
394449,681,Celina - OH,msa,OH,343757.8865
395230,682,Wilmington - OH,msa,OH,370878.7002
394424,683,Bucyrus - OH,msa,OH,194057.4966
394319,684,Alma - MI,msa,MI,218104.7825
394558,685,El Campo - TX,msa,TX,397969.8163
394624,687,Gainesville - TX,msa,TX,687163.7052
394845,690,McMinnville - TN,msa,TN,489051.4165
394341,691,Astoria - OR,msa,OR,737418.6433
753866,695,Big Stone Gap - VA,msa,VA,205003.2159
394833,696,Marshalltown - IA,msa,IA,261077.8633
394384,697,Big Rapids - MI,msa,MI,306938.6127
394354,698,Austin - MN,msa,MN,338112.0105
394934,701,Okeechobee - FL,msa,FL,535898.6164
394476,704,Clewiston - FL,msa,FL,449069.2625
395026,705,Riverton - WY,msa,WY,413958.8291
394981,708,Pittsburg - KS,msa,KS,293122.6692
394663,709,Hannibal - MO,msa,MO,315638.7502
395203,710,Warren - PA,msa,PA,193831.1424
394315,711,Alexandria - MN,msa,MN,477490.591
395178,712,Urbana - OH,msa,OH,334524.8839
394654,713,Greenwood - MS,msa,MS,241090.3804
394434,714,Cambridge - OH,msa,OH,264338.4404
394526,716,Defiance - OH,msa,OH,246670.8985
395099,717,Sikeston - MO,msa,MO,252862.9462
394300,720,Ada - OK,msa,OK,384204.1801
394422,721,Brownwood - TX,msa,TX,433896.9807
394507,722,Crawfordsville - IN,msa,IN,293076.8789
394801,723,Logansport - IN,msa,IN,186721.8155
395072,724,Scottsbluff - NE,msa,NE,296781.0298
394914,726,Newberry - SC,msa,SC,428675.6327
394799,727,Lock Haven - PA,msa,PA,254923.3821
394554,729,Easton - MD,msa,MD,1388648.661
394948,730,Owatonna - MN,msa,MN,378667.5912
394771,733,Laramie - WY,msa,WY,506866.8633
394894,734,Murray - KY,msa,KY,363201.4738
394617,735,Fremont - NE,msa,NE,325625.4383
394382,736,Bennington - VT,msa,VT,835295.5154
394436,739,Campbellsville - KY,msa,KY,300413.9721
394840,743,Mayfield - KY,msa,KY,298266.277
394745,744,Kill Devil Hills - NC,msa,NC,1137502.023
394702,746,Hutchinson - MN,msa,MN,365970.3107
394506,747,Coshocton - OH,msa,OH,352203.0241
394696,748,Huntington - IN,msa,IN,272905.8629
395192,750,Vincennes - IN,msa,IN,235392.2566
394920,752,North Platte - NE,msa,NE,309414.1321
394973,753,Peru - IN,msa,IN,224086.893
394992,754,Pontiac - IL,msa,IL,192759.2525
394781,755,Lebanon - MO,msa,MO,386160.0603
394525,757,Decatur - IN,msa,IN,379190.5769
394413,759,Brenham - TX,msa,TX,947461.0024
395187,760,Vernal - UT,msa,UT,427097.0245
394947,762,Ottumwa - IA,msa,IA,247541.7734
394430,764,Butte - MT,msa,MT,464485.1819
394569,767,Emporia - KS,msa,KS,264896.1728
394713,768,Jackson - WY,msa,WY,3005513.128
394557,771,Effingham - IL,msa,IL,355698.0548
394536,772,Dodge City - KS,msa,KS,285150.0033
394331,774,Angola - IN,msa,IN,643090.9364
394535,775,Dixon - IL,msa,IL,219895.5974
394777,776,Laurinburg - NC,msa,NC,340541.9668
394419,778,Brookings - SD,msa,SD,378543.1109
394324,779,Americus - GA,msa,GA,299456.2166
394491,780,Columbus - NE,msa,NE,432303.3069
395150,781,Taylorville - IL,msa,IL,165703.5595
394335,782,Arcadia - FL,msa,FL,492559.4011
395084,784,Seneca Falls - NY,msa,NY,267302.4356
394533,785,Dickinson - ND,msa,ND,362163.8233
395207,787,Washington - IN,msa,IN,329405.633
394613,790,Frankfort - IN,msa,IN,260320.6233
394815,791,Madison - IN,msa,IN,372729.6362
394414,792,Brevard - NC,msa,NC,882406.1862
395141,793,Susanville - CA,msa,CA,372883.1493
753878,797,Dayton - TN,msa,TN,481198.4996
753892,798,Jackson - OH,msa,OH,299808.6712
394433,799,Cambridge - MD,msa,MD,457513.098
394730,802,Juneau - AK,msa,AK,650225.3612
394481,803,Coffeyville - KS,msa,KS,161074.5795
394383,805,Berlin - NH,msa,NH,356534.5347
394670,807,Hastings - NE,msa,NE,309009.9599
395196,810,Wabash - IN,msa,IN,231939.3152
753871,811,Breckenridge - CO,msa,CO,2703276.092
394310,814,Albert Lea - MN,msa,MN,287116.7461
395093,815,Sheridan - WY,msa,WY,658967.7089
394855,817,Miami - OK,msa,OK,286787.3731
394708,818,Iron Mountain - MI,msa,MI,240726.3338
394846,820,McPherson - KS,msa,KS,316890.0202
394751,821,Kirksville - MO,msa,MO,310908.984
753901,822,Ludington - MI,msa,MI,378472.6831
395206,825,Washington Court House - OH,msa,OH,306809.2142
394673,826,Hays - KS,msa,KS,296983.6113
394606,827,Fort Morgan - CO,msa,CO,421252.8616
395185,828,Van Wert - OH,msa,OH,226208.8492
753926,831,Weatherford - OK,msa,OK,254179.1791
394892,832,Mountain Home - ID,msa,ID,449981.9598
394864,833,Mineral Wells - TX,msa,TX,1313249.556
395100,835,Silver City - NM,msa,NM,367543.9496
753879,836,Elkins - WV,msa,WV,219849.3843
394812,838,Macomb - IL,msa,IL,129995.2791
394921,841,North Vernon - IN,msa,IN,310976.6617
395154,843,Thomaston - GA,msa,GA,383348.8021
394615,847,Fredericksburg - TX,msa,TX,1442117.294
395159,848,Toccoa - GA,msa,GA,443328.0409
753923,849,The Dalles - OR,msa,OR,498667.8932
394649,850,Greensburg - IN,msa,IN,363275.5275
394706,851,Indianola - MS,msa,MS,139531.7273
394758,852,La Grande - OR,msa,OR,426694.0875
753909,854,Ottawa - KS,msa,KS,362672.6059
394912,855,New Ulm - MN,msa,MN,315415.8454
394791,856,Lexington - NE,msa,NE,293574.1331
394643,857,Great Bend - KS,msa,KS,208030.2646
395110,858,Spearfish - SD,msa,SD,646600.1997
395214,859,Wauchula - FL,msa,FL,390597.4657
394830,860,Marshall - MN,msa,MN,307887.8266
394584,863,Fallon - NV,msa,NV,513730.2165
753884,866,Hailey - ID,msa,ID,3709994.059
753921,867,Steamboat Springs - CO,msa,CO,2787893.532
394869,869,Moberly - MO,msa,MO,292359.0949
394858,870,Middlesborough - KY,msa,KY,187457.9679
395004,872,Prineville - OR,msa,OR,638740.8117
394687,875,Hood River - OR,msa,OR,977234.9632
394494,877,Connersville - IN,msa,IN,204257.2119
394868,878,Mitchell - SD,msa,SD,406746.9224
395198,882,Wahpeton - ND,msa,ND,317463.8037
394793,885,Liberal - KS,msa,KS,199026.2356
394945,887,Oskaloosa - IA,msa,IA,338850.9069
395130,890,Sterling - CO,msa,CO,371260.7847
394371,891,Beatrice - NE,msa,NE,279420.7557
394979,900,Pierre - SD,msa,SD,384102.2873
395135,903,Storm Lake - IA,msa,IA,289457.7625
394578,906,Evanston - WY,msa,WY,424059.1814
753908,909,Othello - WA,msa,WA,398499.2004
753925,910,Vineyard Haven - MA,msa,MA,3036104.222
394965,911,Parsons - KS,msa,KS,192457.2805
394805,916,Los Alamos - NM,msa,NM,735226.9181
395112,922,Spirit Lake - IA,msa,IA,717609.5138
753927,924,Winnemucca - NV,msa,NV,479241.0029
394841,925,Maysville - KY,msa,KY,308831.1538
395111,928,Spencer - IA,msa,IA,324003.4249
394342,929,Atchison - KS,msa,KS,277986.0617
753880,930,Fairfield - IA,msa,IA,304337.0033
395186,932,Vermillion - SD,msa,SD,341448.4123
394743,936,Ketchikan - AK,msa,AK,534949.3292
753874,937,Craig - CO,msa,CO,402792.1566
