RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
394567,663,Ellensburg - WA,msa,WA,410686.321
394990,664,Ponca City - OK,msa,OK,31306.41508
394842,666,McAlester - OK,msa,OK,60316.69135
394895,670,Muscatine - IA,msa,IA,84186.4798
394785,671,Lewisburg - PA,msa,PA,187162.6527
394349,672,Auburn - IN,msa,IN,114485.0487
394545,673,Duncan - OK,msa,OK,46727.78642
395081,674,Sedalia - MO,msa,MO,71996.73536
394448,675,Cedartown - GA,msa,GA,119874.3567
395032,678,Rock Springs - WY,msa,WY,124530.0587
394627,679,Garden City - KS,msa,KS,103957.5397
394449,681,Celina - OH,msa,OH,143598.4008
395230,682,Wilmington - OH,msa,OH,107525.4467
394424,683,Bucyrus - OH,msa,OH,64982.64406
394558,685,El Campo - TX,msa,TX,62955.45361
394341,691,Astoria - OR,msa,OR,338664.4678
753866,695,Big Stone Gap - VA,msa,VA,56555.67927
394833,696,Marshalltown - IA,msa,IA,59217.53448
394384,697,Big Rapids - MI,msa,MI,123494.939
394354,698,Austin - MN,msa,MN,75549.74029
394934,701,Okeechobee - FL,msa,FL,129286.2422
394690,702,Houghton - MI,msa,MI,159790.5005
394476,704,Clewiston - FL,msa,FL,158478.3086
395026,705,Riverton - WY,msa,WY,225977.2208
394981,708,Pittsburg - KS,msa,KS,42837.72252
394663,709,Hannibal - MO,msa,MO,80726.59596
395203,710,Warren - PA,msa,PA,72491.09185
395178,712,Urbana - OH,msa,OH,113750.2544
394654,713,Greenwood - MS,msa,MS,24690.37143
394526,716,Defiance - OH,msa,OH,102282.2349
395099,717,Sikeston - MO,msa,MO,76200.0198
394422,721,Brownwood - TX,msa,TX,121537.5452
394507,722,Crawfordsville - IN,msa,IN,97181.41608
394801,723,Logansport - IN,msa,IN,70462.8078
395072,724,Scottsbluff - NE,msa,NE,84206.89879
394799,727,Lock Haven - PA,msa,PA,85184.86205
394771,733,Laramie - WY,msa,WY,220265.4192
394894,734,Murray - KY,msa,KY,105641.3749
394617,735,Fremont - NE,msa,NE,115456.3006
394573,742,Escanaba - MI,msa,MI,92634.88082
394840,743,Mayfield - KY,msa,KY,63116.90754
394745,744,Kill Devil Hills - NC,msa,NC,302043.7419
394702,746,Hutchinson - MN,msa,MN,163185.4711
394506,747,Coshocton - OH,msa,OH,114601.4152
394696,748,Huntington - IN,msa,IN,85606.71933
395192,750,Vincennes - IN,msa,IN,54763.60988
394370,751,Bay City - TX,msa,TX,175455.9623
394920,752,North Platte - NE,msa,NE,80826.88674
394973,753,Peru - IN,msa,IN,69117.62283
394992,754,Pontiac - IL,msa,IL,61589.16325
394525,757,Decatur - IN,msa,IN,306330.1387
394413,759,Brenham - TX,msa,TX,338678.4511
394947,762,Ottumwa - IA,msa,IA,50467.61112
394430,764,Butte - MT,msa,MT,149253.7713
394569,767,Emporia - KS,msa,KS,68574.67842
394713,768,Jackson - WY,msa,WY,748888.2756
394557,771,Effingham - IL,msa,IL,201984.0968
394536,772,Dodge City - KS,msa,KS,90672.74408
394331,774,Angola - IN,msa,IN,164439.9965
394777,776,Laurinburg - NC,msa,NC,33560.9865
395149,777,Taos - NM,msa,NM,336552.5458
394419,778,Brookings - SD,msa,SD,140715.7364
394324,779,Americus - GA,msa,GA,127223.6548
394491,780,Columbus - NE,msa,NE,141369.5502
395150,781,Taylorville - IL,msa,IL,45711.85504
394335,782,Arcadia - FL,msa,FL,237742.5714
395084,784,Seneca Falls - NY,msa,NY,160137.0799
394533,785,Dickinson - ND,msa,ND,95156.78714
395207,787,Washington - IN,msa,IN,83257.87571
394613,790,Frankfort - IN,msa,IN,94542.82616
394815,791,Madison - IN,msa,IN,118390.6187
394414,792,Brevard - NC,msa,NC,276555.6208
395141,793,Susanville - CA,msa,CA,112627.8043
753892,798,Jackson - OH,msa,OH,81755.05843
394730,802,Juneau - AK,msa,AK,225317.109
394481,803,Coffeyville - KS,msa,KS,32841.45259
394383,805,Berlin - NH,msa,NH,149583.1605
394670,807,Hastings - NE,msa,NE,103069.6496
395196,810,Wabash - IN,msa,IN,84544.46307
753871,811,Breckenridge - CO,msa,CO,567668.1072
394310,814,Albert Lea - MN,msa,MN,69132.80961
395093,815,Sheridan - WY,msa,WY,251541.2808
394855,817,Miami - OK,msa,OK,46884.08309
394708,818,Iron Mountain - MI,msa,MI,108236.5641
394846,820,McPherson - KS,msa,KS,84811.60291
394751,821,Kirksville - MO,msa,MO,91417.60792
753901,822,Ludington - MI,msa,MI,156858.8797
395206,825,Washington Court House - OH,msa,OH,88563.69646
394673,826,Hays - KS,msa,KS,71278.87208
394606,827,Fort Morgan - CO,msa,CO,180327.6823
395185,828,Van Wert - OH,msa,OH,88191.39965
394892,832,Mountain Home - ID,msa,ID,222146.428
395100,835,Silver City - NM,msa,NM,149771.4638
753879,836,Elkins - WV,msa,WV,64958.53445
394812,838,Macomb - IL,msa,IL,37844.56871
394921,841,North Vernon - IN,msa,IN,109878.7739
395154,843,Thomaston - GA,msa,GA,70878.20738
395159,848,Toccoa - GA,msa,GA,131707.7184
753923,849,The Dalles - OR,msa,OR,261422.6737
394649,850,Greensburg - IN,msa,IN,111760.4297
394758,852,La Grande - OR,msa,OR,188013.7087
753909,854,Ottawa - KS,msa,KS,99825.3727
394912,855,New Ulm - MN,msa,MN,119874.0471
394791,856,Lexington - NE,msa,NE,122432.658
394643,857,Great Bend - KS,msa,KS,33122.05025
394322,864,Altus - OK,msa,OK,26190.35862
753884,866,Hailey - ID,msa,ID,491191.6907
753921,867,Steamboat Springs - CO,msa,CO,493220.3914
394869,869,Moberly - MO,msa,MO,73460.6281
395004,872,Prineville - OR,msa,OR,291622.4998
394687,875,Hood River - OR,msa,OR,468487.4887
394494,877,Connersville - IN,msa,IN,61053.79568
394868,878,Mitchell - SD,msa,SD,89030.87922
394418,880,Brookings - OR,msa,OR,408782.9391
394945,887,Oskaloosa - IA,msa,IA,72024.13611
395130,890,Sterling - CO,msa,CO,126570.3092
394371,891,Beatrice - NE,msa,NE,70570.75453
395135,903,Storm Lake - IA,msa,IA,86890.74384
753914,908,Port Lavaca - TX,msa,TX,131962.5048
753925,910,Vineyard Haven - MA,msa,MA,904837.4773
394965,911,Parsons - KS,msa,KS,28780.18205
394996,915,Portales - NM,msa,NM,66052.72679
394805,916,Los Alamos - NM,msa,NM,314352.6554
395112,922,Spirit Lake - IA,msa,IA,187424.9454
395111,928,Spencer - IA,msa,IA,70627.28273
394342,929,Atchison - KS,msa,KS,61392.25763
753880,930,Fairfield - IA,msa,IA,99251.02183
394743,936,Ketchikan - AK,msa,AK,123686.3958
