RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
395131,560,Sterling - IL,msa,IL,139303.8903
394411,561,Branson - MO,msa,MO,254402.77
394446,562,Cedar City - UT,msa,UT,364141.4534
395216,563,Waycross - GA,msa,GA,182033.1271
394951,564,Oxford - MS,msa,MS,318822.0354
394721,565,Jasper - IN,msa,IN,228998.4541
394556,566,Edwards - CO,msa,CO,1218667.927
394547,567,Durango - CO,msa,CO,691230.7529
394750,568,Kinston - NC,msa,NC,161162.3563
753920,569,Sonora - CA,msa,CA,408079.8832
395157,570,Tiffin - OH,msa,OH,164920.4816
394366,571,Batesville - AR,msa,AR,168303.4598
394989,572,Point Pleasant - WV,msa,OH,151719.9379
394566,573,Elko - NV,msa,NV,321455.0881
394517,574,Danville - KY,msa,KY,198657.9765
394632,575,Glasgow - KY,msa,KY,193627.6577
395122,576,St. Marys - GA,msa,GA,263143.7184
394402,577,Boone - NC,msa,NC,508322.3127
395204,578,Warrensburg - MO,msa,MO,240333.4475
394634,579,Gloversville - NY,msa,NY,199257.8757
394604,580,Fort Leonard Wood - MO,msa,MO,187995.6378
394993,581,Poplar Bluff - MO,msa,MO,160126.1237
394562,582,Elizabeth City - NC,msa,NC,238982.2231
394967,583,Payson - AZ,msa,AZ,444326.5477
394344,584,Athens - TN,msa,TN,249550.4332
394571,585,Enterprise - AL,msa,AL,195223.9984
394339,586,Ashland - OH,msa,OH,214914.6321
395073,587,Scottsboro - AL,msa,AL,214039.3392
394861,588,Milledgeville - GA,msa,GA,185254.0934
394742,589,Kerrville - TX,msa,TX,384773.2528
394363,590,Bartlesville - OK,msa,OK,159060.821
394985,591,Platteville - WI,msa,WI,198563.5156
394503,592,Corsicana - TX,msa,TX,218007.7387
394652,593,Greenville - OH,msa,OH,196222.8065
395029,594,Rochelle - IL,msa,IL,192252.1154
394538,596,Douglas - GA,msa,GA,190108.256
394933,597,Oil City - PA,msa,PA,130535.028
394838,598,Mason City - IA,msa,IA,175584.4217
394717,599,Jacksonville - TX,msa,TX,219154.3893
394625,600,Galesburg - IL,msa,IL,111127.0774
394954,601,Pahrump - NV,msa,NV,333225.8441
394963,602,Paris - TX,msa,TX,210626.1805
395234,603,Winona - MN,msa,MN,238280.1434
753905,604,Newport - OR,msa,OR,534216.4131
394878,605,Morgan City - LA,msa,LA,128087.9498
395091,606,Shelbyville - TN,msa,TN,306913.4473
394326,607,Amsterdam - NY,msa,NY,187329.6792
753911,608,Ozark - AL,msa,AL,162680.1204
394316,609,Alice - TX,msa,TX,185399.6521
394628,610,Gardnerville Ranchos - NV,msa,NV,593670.6427
394608,611,Fort Polk South - LA,msa,LA,166561.6879
394437,612,Ca-¦on City - CO,msa,CO,340586.9198
394903,613,Natchez - MS,msa,LA,151713.2759
394906,614,New Castle - IN,msa,IN,177738.2553
394478,615,Clovis - NM,msa,NM,201087.366
394919,616,Norfolk - NE,msa,NE,230553.4063
394431,617,Cadillac - MI,msa,MI,210156.814
395043,618,Ruston - LA,msa,LA,223205.7398
395097,619,Sidney - OH,msa,OH,219016.7957
395008,620,Pullman - WA,msa,WA,356391.1629
394819,621,Malone - NY,msa,NY,170386.1449
394527,622,Del Rio - TX,msa,TX,229693.7834
394391,623,Blackfoot - ID,msa,ID,310603.6005
395017,624,Red Wing - MN,msa,MN,296259.2491
394918,625,Nogales - AZ,msa,AZ,249728.2577
395144,626,Tahlequah - OK,msa,OK,192083.3183
394739,627,Kendallville - IN,msa,IN,220414.2704
394876,628,Montrose - CO,msa,CO,458238.3009
394504,629,Cortland - NY,msa,NY,179743.1807
394887,630,Mount Sterling - KY,msa,KY,187705.4053
394477,631,Clinton - IA,msa,IA,167290.0151
753916,632,Sandpoint - ID,msa,ID,605116.4935
753865,633,Bardstown - KY,msa,KY,244465.1692
395201,634,Wapakoneta - OH,msa,OH,214261.0544
394987,635,Plymouth - IN,msa,IN,227189.8579
394789,636,Lewistown - PA,msa,PA,168882.8112
394379,637,Bemidji - MN,msa,MN,260997.6731
394377,638,Bellefontaine - OH,msa,OH,232434.5324
395087,639,Seymour - IN,msa,IN,215326.2648
394426,640,Burley - ID,msa,ID,284867.2724
394548,641,Durant - OK,msa,OK,223591.8593
394883,642,Moultrie - GA,msa,GA,189999.2104
394398,643,Bogalusa - LA,msa,LA,160374.9226
394500,644,Cornelia - GA,msa,GA,276118.8689
753889,645,Hillsdale - MI,msa,MI,208406.3102
395155,646,Thomasville - GA,msa,GA,233881.0207
394961,647,Paragould - AR,msa,AR,183442.5599
394650,648,Greenville - MS,msa,MS,113321.3558
394427,649,Burlington - IA,msa,IA,142617.6967
394817,650,Madisonville - KY,msa,KY,182720.8565
394850,651,Menomonie - WI,msa,WI,269135.2233
753918,652,Shawano - WI,msa,WI,246933.8546
395189,653,Vicksburg - MS,msa,MS,183977.4561
394375,654,Bedford - IN,msa,IN,197679.6739
395208,656,Washington - NC,msa,NC,231379.7322
394616,657,Freeport - IL,msa,IL,154546.4419
394667,658,Harrison - AR,msa,AR,202195.1236
395037,659,Rolla - MO,msa,MO,190675.5497
394482,660,Coldwater - MI,msa,MI,195098.6084
753904,661,Marion - NC,msa,NC,256581.5015
394695,662,Huntingdon - PA,msa,PA,170261.1664
394567,663,Ellensburg - WA,msa,WA,507953.3227
394990,664,Ponca City - OK,msa,OK,126830.0648
394779,665,Lawrenceburg - TN,msa,TN,252959.7448
394842,666,McAlester - OK,msa,OK,150218.1134
394886,667,Mount Pleasant - TX,msa,TX,247790.1245
395228,668,Willmar - MN,msa,MN,228959.6614
395034,669,Rockingham - NC,msa,NC,187307.6916
394895,670,Muscatine - IA,msa,IA,190773.4753
394785,671,Lewisburg - PA,msa,PA,245495.4995
394349,672,Auburn - IN,msa,IN,215204.6645
394545,673,Duncan - OK,msa,OK,150845.9073
395081,674,Sedalia - MO,msa,MO,176888.0395
394448,675,Cedartown - GA,msa,GA,217032.0734
394677,676,Henderson - NC,msa,NC,209527.1357
394297,677,Aberdeen - SD,msa,SD,203590.3919
395032,678,Rock Springs - WY,msa,WY,272362.3542
394627,679,Garden City - KS,msa,KS,210976.8664
395129,680,Stephenville - TX,msa,TX,285123.7726
394449,681,Celina - OH,msa,OH,253754.1257
395230,682,Wilmington - OH,msa,OH,222118.6608
394424,683,Bucyrus - OH,msa,OH,144872.3117
394319,684,Alma - MI,msa,MI,156876.2952
394558,685,El Campo - TX,msa,TX,197727.9551
394891,686,Mountain Home - AR,msa,AR,229941.0063
394624,687,Gainesville - TX,msa,TX,308351.2647
395158,688,Tifton - GA,msa,GA,219188.1855
394397,689,Blytheville - AR,msa,AR,118344.1825
394845,690,McMinnville - TN,msa,TN,262495.7543
394341,691,Astoria - OR,msa,OR,519569.4491
394409,692,Bradford - PA,msa,PA,121135.7348
394574,693,Espa-¦ola - NM,msa,NM,333571.8185
394844,694,McComb - MS,msa,MS,153650.2583
753866,695,Big Stone Gap - VA,msa,VA,127610.8505
394833,696,Marshalltown - IA,msa,IA,159502.6628
394384,697,Big Rapids - MI,msa,MI,218583.4649
394354,698,Austin - MN,msa,MN,180217.7205
395082,699,Selinsgrove - PA,msa,PA,224932.8497
395219,700,West Plains - MO,msa,MO,193504.5276
394934,701,Okeechobee - FL,msa,FL,277821.2187
394690,702,Houghton - MI,msa,MI,168534.9369
394881,703,Moscow - ID,msa,ID,390392.4059
394476,704,Clewiston - FL,msa,FL,276115.7077
395026,705,Riverton - WY,msa,WY,327715.9383
394560,706,El Dorado - AR,msa,AR,151421.2197
395083,707,Selma - AL,msa,AL,111526.1065
394981,708,Pittsburg - KS,msa,KS,146911.0917
394663,709,Hannibal - MO,msa,MO,198166.3372
395203,710,Warren - PA,msa,PA,149000.1466
394315,711,Alexandria - MN,msa,MN,306995.716
395178,712,Urbana - OH,msa,OH,225560.191
394654,713,Greenwood - MS,msa,MS,94663.58909
394434,714,Cambridge - OH,msa,OH,172122.8336
395227,715,Williston - ND,msa,ND,295249.8244
394526,716,Defiance - OH,msa,OH,173041.8864
395099,717,Sikeston - MO,msa,MO,155801.0065
395046,718,Safford - AZ,msa,AZ,255450.4681
394715,719,Jacksonville - IL,msa,IL,132438.7113
394300,720,Ada - OK,msa,OK,170608.5169
394422,721,Brownwood - TX,msa,TX,206420.3426
394507,722,Crawfordsville - IN,msa,IN,202742.5774
394801,723,Logansport - IN,msa,IN,153273.3345
395072,724,Scottsbluff - NE,msa,NE,188968.4076
394904,725,Natchitoches - LA,msa,LA,197666.6245
394914,726,Newberry - SC,msa,SC,233685.3125
394799,727,Lock Haven - PA,msa,PA,190435.7598
394451,728,Centralia - IL,msa,IL,119444.8365
394554,729,Easton - MD,msa,MD,430897.9076
394948,730,Owatonna - MN,msa,MN,242799.3843
394771,733,Laramie - WY,msa,WY,340921.1091
394894,734,Murray - KY,msa,KY,210499.2137
394617,735,Fremont - NE,msa,NE,229407.213
394382,736,Bennington - VT,msa,VT,368618.1506
395069,738,Sault Ste. Marie - MI,msa,MI,177579.6584
394436,739,Campbellsville - KY,msa,KY,172648.3032
394550,740,Dyersburg - TN,msa,TN,181143.65
394573,742,Escanaba - MI,msa,MI,164459.9246
394840,743,Mayfield - KY,msa,KY,168186.4397
394745,744,Kill Devil Hills - NC,msa,NC,499645.211
395137,745,Sulphur Springs - TX,msa,TX,251708.2423
394702,746,Hutchinson - MN,msa,MN,255595.0443
394506,747,Coshocton - OH,msa,OH,172451.6476
394696,748,Huntington - IN,msa,IN,179709.0018
394522,749,DeRidder - LA,msa,LA,194169.2479
395192,750,Vincennes - IN,msa,IN,158817.8287
394370,751,Bay City - TX,msa,TX,219032.8859
394920,752,North Platte - NE,msa,NE,199521.8336
394973,753,Peru - IN,msa,IN,138169.063
394992,754,Pontiac - IL,msa,IL,145327.6857
394781,755,Lebanon - MO,msa,MO,201935.0884
394915,756,Newport - TN,msa,TN,255516.5943
394525,757,Decatur - IN,msa,IN,200433.0203
395191,758,Vidalia - GA,msa,GA,194668.1248
394413,759,Brenham - TX,msa,TX,329450.6752
395187,760,Vernal - UT,msa,UT,283238.4557
394947,762,Ottumwa - IA,msa,IA,137339.8475
394430,764,Butte - MT,msa,MT,290411.6065
394499,765,Corinth - MS,msa,MS,160947.3596
394417,766,Brookhaven - MS,msa,MS,203615.7076
394569,767,Emporia - KS,msa,KS,170566.4072
394713,768,Jackson - WY,msa,WY,1374557.695
394385,770,Big Spring - TX,msa,TX,186088.493
394557,771,Effingham - IL,msa,IL,186967.3575
394536,772,Dodge City - KS,msa,KS,210700.6912
394331,774,Angola - IN,msa,IN,282290.2546
394535,775,Dixon - IL,msa,IL,156985.3157
394777,776,Laurinburg - NC,msa,NC,143022.3726
395149,777,Taos - NM,msa,NM,551960.1705
394419,778,Brookings - SD,msa,SD,249212.0895
394324,779,Americus - GA,msa,GA,128121.9918
394491,780,Columbus - NE,msa,NE,253775.8197
395150,781,Taylorville - IL,msa,IL,124541.2507
394335,782,Arcadia - FL,msa,FL,270076.7034
394786,783,Lewisburg - TN,msa,TN,324204.0138
395084,784,Seneca Falls - NY,msa,NY,186515.204
394533,785,Dickinson - ND,msa,ND,242027.3447
395207,787,Washington - IN,msa,IN,204049.7627
395165,788,Troy - AL,msa,AL,192088.8082
753902,789,Malvern - AR,msa,AR,175619.1089
394613,790,Frankfort - IN,msa,IN,195580.8216
394815,791,Madison - IN,msa,IN,206236.7717
394414,792,Brevard - NC,msa,NC,475543.4086
395141,793,Susanville - CA,msa,CA,253562.9756
394835,794,Martin - TN,msa,TN,191922.3749
394984,795,Plainview - TX,msa,TX,149841.8013
753878,797,Dayton - TN,msa,TN,263349.0954
753892,798,Jackson - OH,msa,OH,167165.9081
394433,799,Cambridge - MD,msa,MD,254476.9738
394962,800,Paris - TN,msa,TN,213660.4033
394730,802,Juneau - AK,msa,AK,473725.6245
394481,803,Coffeyville - KS,msa,KS,105003.6726
394774,804,Las Vegas - NM,msa,NM,255891.7879
394383,805,Berlin - NH,msa,NH,255565.2953
394473,806,Cleveland - MS,msa,MS,144860.2524
394670,807,Hastings - NE,msa,NE,207316.7474
394749,809,Kingsville - TX,msa,TX,176388.6944
395196,810,Wabash - IN,msa,IN,167599.5278
753871,811,Breckenridge - CO,msa,CO,1212404.815
394310,814,Albert Lea - MN,msa,MN,175319.6286
395093,815,Sheridan - WY,msa,WY,421429.0418
395176,816,Union City - TN,msa,TN,175824.6284
394855,817,Miami - OK,msa,OK,126557.4091
394708,818,Iron Mountain - MI,msa,MI,173713.1425
394725,819,Jesup - GA,msa,GA,210757.5679
394846,820,McPherson - KS,msa,KS,195418.5508
394751,821,Kirksville - MO,msa,MO,166226.4693
753901,822,Ludington - MI,msa,MI,247142.9407
394356,823,Bainbridge - GA,msa,GA,216814.1223
394320,824,Alpena - MI,msa,MI,170848.1945
395206,825,Washington Court House - OH,msa,OH,195314.4596
394673,826,Hays - KS,msa,KS,198489.0063
394606,827,Fort Morgan - CO,msa,CO,318810.6426
395185,828,Van Wert - OH,msa,OH,167753.2071
394740,830,Kennett - MO,msa,MO,111720.8866
753926,831,Weatherford - OK,msa,OK,169426.844
394892,832,Mountain Home - ID,msa,ID,320579.6515
394864,833,Mineral Wells - TX,msa,TX,266978.1293
394795,834,Lincoln - IL,msa,IL,131444.0145
395100,835,Silver City - NM,msa,NM,233306.0138
753879,836,Elkins - WV,msa,WV,155485.8831
394812,838,Macomb - IL,msa,IL,90694.49672
394435,839,Camden - AR,msa,AR,135710.589
394508,840,Crescent City - CA,msa,CA,364986.7502
394921,841,North Vernon - IN,msa,IN,200435.6616
395154,843,Thomaston - GA,msa,GA,201125.3711
394642,845,Grants - NM,msa,NM,156704.0365
394381,846,Bennettsville - SC,msa,SC,125975.1573
394615,847,Fredericksburg - TX,msa,TX,546257.5591
395159,848,Toccoa - GA,msa,GA,223442.2411
753923,849,The Dalles - OR,msa,OR,388739.1326
394649,850,Greensburg - IN,msa,IN,221431.3163
394706,851,Indianola - MS,msa,MS,97920.88228
394758,852,La Grande - OR,msa,OR,306939.889
753909,854,Ottawa - KS,msa,KS,231350.9077
394912,855,New Ulm - MN,msa,MN,195260.5067
394791,856,Lexington - NE,msa,NE,190320.4779
394643,857,Great Bend - KS,msa,KS,126921.5717
395110,858,Spearfish - SD,msa,SD,395519.9258
395214,859,Wauchula - FL,msa,FL,210199.8643
394830,860,Marshall - MN,msa,MN,174317.945
394529,861,Deming - NM,msa,NM,177483.9752
394854,862,Mexico - MO,msa,MO,161846.5581
394584,863,Fallon - NV,msa,NV,350710.3734
394322,864,Altus - OK,msa,OK,113900.2414
395181,865,Uvalde - TX,msa,TX,227581.1617
753884,866,Hailey - ID,msa,ID,968106.2739
753921,867,Steamboat Springs - CO,msa,CO,1087699.789
395138,868,Summerville - GA,msa,GA,197642.2667
394869,869,Moberly - MO,msa,MO,176682.3975
394858,870,Middlesborough - KY,msa,KY,115732.8326
395236,871,Woodward - OK,msa,OK,135972.9472
395004,872,Prineville - OR,msa,OR,441720.8232
394687,875,Hood River - OR,msa,OR,668466.7102
394601,876,Forrest City - AR,msa,AR,110210.6218
394494,877,Connersville - IN,msa,IN,152650.9198
394868,878,Mitchell - SD,msa,SD,224196.8763
394831,879,Marshall - MO,msa,MO,155532.3997
394418,880,Brookings - OR,msa,OR,491632.2421
395198,882,Wahpeton - ND,msa,ND,186916.6878
394818,883,Magnolia - AR,msa,AR,156607.2191
394564,884,Elk City - OK,msa,OK,160367.1459
394793,885,Liberal - KS,msa,KS,142055.2091
395239,885,Worthington - MN,msa,MN,210663.8504
394945,887,Oskaloosa - IA,msa,IA,169282.8739
394959,888,Pampa - TX,msa,TX,134724.7292
394470,889,Clarksdale - MS,msa,MS,56447.69028
395130,890,Sterling - CO,msa,CO,255050.2183
394371,891,Beatrice - NE,msa,NE,180429.563
394718,892,Jamestown - ND,msa,ND,200871.1281
394656,894,Grenada - MS,msa,MS,112819.1431
394837,895,Maryville - MO,msa,MO,198479.0758
394337,896,Arkadelphia - AR,msa,AR,166817.8672
394544,897,Dumas - TX,msa,TX,186266.767
394659,898,Guymon - OK,msa,OK,149871.4832
394403,899,Borger - TX,msa,TX,130866.2881
394979,900,Pierre - SD,msa,SD,248922.9661
394700,901,Huron - SD,msa,SD,176364.7261
395135,903,Storm Lake - IA,msa,IA,178998.1207
394498,905,Cordele - GA,msa,GA,156615.0824
394578,906,Evanston - WY,msa,WY,284854.8521
753914,908,Port Lavaca - TX,msa,TX,207719.5812
753908,909,Othello - WA,msa,WA,295884.0154
753925,910,Vineyard Haven - MA,msa,MA,1309160.182
394965,911,Parsons - KS,msa,KS,102874.1883
395003,912,Price - UT,msa,UT,232450.0848
394996,915,Portales - NM,msa,NM,180945.1675
394805,916,Los Alamos - NM,msa,NM,496480.4358
394678,918,Hereford - TX,msa,TX,187944.5111
394330,920,Andrews - TX,msa,TX,224786.3347
395112,922,Spirit Lake - IA,msa,IA,377475.0011
394594,923,Fitzgerald - GA,msa,GA,125628.3773
753927,924,Winnemucca - NV,msa,NV,325122.3102
394841,925,Maysville - KY,msa,KY,152853.3634
395104,926,Snyder - TX,msa,TX,149923.3187
395111,928,Spencer - IA,msa,IA,182256.8433
394342,929,Atchison - KS,msa,KS,167201.8409
753880,930,Fairfield - IA,msa,IA,182491.6921
395186,932,Vermillion - SD,msa,SD,229161.6688
395142,933,Sweetwater - TX,msa,TX,156685.8955
394743,936,Ketchikan - AK,msa,AK,406167.2548
753874,937,Craig - CO,msa,CO,286376.7202
